subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Putative secretion accessory protein EsaB/YukD	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Firmicutes	-1.24261088654692	-1.37388819171366	-0.569706975753501	1.03520092860428	2.73328339495142	-3.31410810737509	6.23865635133727	0.317194468795504	5.83877138614498	0.352984132756749	-2.24826193794265	5.46640672480368	0.339600000596003	0.198354808243171	0.672220936286323	0.242269263244495	0.701757608250686
Putative secretion system component EssB/YukC	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Firmicutes	0.340561354699172	0.283428042915881	0.664161773640386	0.196195574079676	2.42610885048235	-3.63853848595498	4.42719780448054	0.307562657162673	5.23184657870189	0.0775269627696595	-3.4015570419265	4.27626102311122	0.459600000135552	0.76635883827232	0.936816136290146	0.799867500920133	0.941481440750705
Putative sensor-like histidine kinase YfhK	Regulation and Cell signaling	NA	Orphan_regulatory_proteins	-1.60415584995557	-2.07924941697005	-0.946345999873254	1.00956394326135	2.93185966521754	-3.00261649229403	9.25336702838159	0.338919346845159	8.37463700296678	0.311933778631616	-2.18947208959649	8.00428660810598	0.360800000502984	0.151963343440101	0.644506198119927	0.32820686743597	0.749074242572724
Putative sensory histidine kinase YfhA	Regulation and Cell signaling	NA	Orphan_regulatory_proteins	1.47934746077052	1.2813858597096	1.58185553171194	0.29539359801381	0.852918028172244	-1.32154871628953	2.85158132563772	0.109744986516839	3.03168189336063	0.263892940794983	-2.84488319614224	6.93711701672984	0.350529894568105	0.248720333412219	0.700558174665495	0.29652200740436	0.732827806616274
Putative siderophore biosynthesis protein, related to 2-demethylmenaquinone methyltransferase	Iron acquisition and metabolism	Siderophores	Siderophore_Achromobactin	-8.93473189838417	-9.55500720990009	-8.06324724366641	2.04550628561685	5.34088096466754	-8.58021651419258	12.3432039886529	0.959831849847486	14.4164128072289	0.349815260791495	-2.50321791231728	4.93580625580158	0.343131374305006	0.329244485186576	0.724204318918192	0.355572625516898	0.717370625123658
Putative SigmaB asociated two-component system sensor protein	Stress Response	NA	SigmaB_stress_responce_regulation	2.74583283960379	3.2018129426253	1.26915692554306	-2.37529227863107	1.87676520392287	-6.28173295047231	1.5340726172631	0.103940632142627	6.33430130243493	-1.25860775676652	-28.1549801912196	1.31463977154024	0.0900000041717533	0.00228874419067141	0.526600596785121	0.0010500335577735	0.346566225876061
Putative signal peptidase I (EC 3.4.21.89)	Clustering-based subsystems	Carbohydrates	Beta-lactamase_cluster_in_Streptococcus	-6.70861251107466	-5.76557462748652	-7.32830937916478	-1.25868105010323	3.75468129228162	-7.8097879384404	5.90474681596426	0.667570453231963	8.82314614999803	-0.309371316864653	-4.51462748775617	2.68337142601456	0.360600000503829	0.355011588568342	0.747378889731006	0.360361363095109	0.742679975202911
Putative spore germination protein, GerB family	Dormancy and Sporulation	NA	Spore_germination	-9.2291484648749	-9.4322065864542	-8.99335999601441	0.363234112829568	4.21354013801762	-8.85832690535062	9.50835614234966	0.704227697348494	13.1697419223589	0.0755845139012561	-3.80315190850977	4.26913037924884	0.455800000148493	0.494852169757294	0.809983328448163	0.520790913420944	0.811849181079996
Putative stomatin/prohibitin-family membrane protease subunit aq_911	Miscellaneous	NA	YbbK	3.54858806170568	3.68825638184256	2.77276821836785	-1.1958108657283	2.1097818650887	-5.20682476756029	2.7916777764924	0.136269615912308	5.92070307464816	-0.394608511089407	-9.73500356885784	3.3639903135762	0.346600000564464	0.202304138967485	0.673329867267383	0.263172887484033	0.720750739373477
Putative stomatin/prohibitin-family membrane protease subunit YbbK	Miscellaneous	NA	YbbK	8.48419488016234	8.61398669909391	8.18806003092002	-0.374004091890998	1.00759970436303	-2.18937048174959	1.57109904635444	0.12662506619242	2.42068854884281	-0.333739972907789	-5.96003125164971	2.68524966566519	0.379600000426037	0.321907312973256	0.745079397210791	0.391562536534673	0.784241282050018
Putative succinate dehydrogenase cytochrome b subunit	Respiration	Electron donating reactions	Succinate_dehydrogenase	-4.32984326879892	-4.04706704674833	-4.40140729983437	-0.0054269729569647	5.75165080048829	-10.1773968835308	12.0605751528759	0.959012829705537	15.2689986154897	-0.0010894221004208	-3.59801152097884	4.35195473518267	0.499200000002666	0.72151261813024	0.915485341454093	0.879632369178809	0.965966325485695
Putative sucrose phosphorylase (EC 2.4.1.7)	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	0.217378438498299	0.214809234712451	0.2309160793919	0.404508256263339	2.05436023196222	-3.19616060280969	5.43970092218927	0.226509113590255	6.05281584266725	0.175846846212028	-2.83450373129306	5.18132192052398	0.424000000259325	0.469413476888047	0.824045621649422	0.608023306414947	0.87462061202457
Putative sugar ABC transport system, ATP-binding protein YtfR (EC 3.6.3.17)	Clustering-based subsystems	Carbohydrates	Cluster_Ytf_and_putative_sugar_transporter	6.93286752856456	6.79468295650985	7.27093190787422	0.496409508479837	1.45631869869382	-2.43112880644193	2.74796434095019	0.0651226118520029	3.18818668293566	0.324815174161192	-3.29098938355658	7.40674458650255	0.374125175412802	0.384759048736442	0.779721404409034	0.370525936911386	0.774808327289002
Putative sugar ABC transport system, periplasmic binding protein YtfQ precursor	Clustering-based subsystems	Carbohydrates	Cluster_Ytf_and_putative_sugar_transporter	5.91042729832052	5.75450324140366	6.02001643140023	0.289978408000175	1.22991163556953	-1.94293702839034	2.13555864258478	0.15349039809236	3.01796961511166	0.214433957450561	-3.43752289079337	4.81725430889386	0.398600000352498	0.557374852461841	0.864749407423323	0.45615546991708	0.811964224820901
Putative sugar ABC transport system, permease protein YjfF	Clustering-based subsystems	Carbohydrates	Cluster_Ytf_and_putative_sugar_transporter	5.76026843771624	5.52683420396698	5.9720605856566	0.357232974705713	1.36043347355136	-2.30210446051899	2.53467947359563	0.15905350009148	3.16739261857454	0.26206057053435	-2.93047073124425	4.83699757459638	0.394400000368434	0.458074545596168	0.820001699560891	0.457109441641949	0.812284327558533
Putative sugar ABC transport system, permease protein YtfT	Clustering-based subsystems	Carbohydrates	Cluster_Ytf_and_putative_sugar_transporter	3.89723458631316	4.07086777642504	3.89251149410482	0.120850027362755	1.524754658418	-2.77139030164549	4.26266668110096	0.0771857563629183	4.88280052819839	0.0768124701167784	-4.47009311044945	7.41529520878957	0.466200000113184	0.628015780627366	0.893508326473639	0.819193444326571	0.948804397009804
Putative sugar isomerase involved in processing of exogenous sialic acid	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Sialic_Acid_Metabolism	3.49960602551406	3.38131074669185	3.63494261477378	0.145341704802089	1.20215371979576	-2.32841978361393	2.08739985528574	0.0872235262312353	2.85574233737139	0.118642147148314	-4.02656856999939	5.2907899819083	0.432200000230233	0.771853815116655	0.938779637709995	0.64956925891446	0.889804807598627
Putative sugar isomerase	Carbohydrates	Polysaccharides	Xyloglucan_Utilization	0.0151357830246646	-0.226352983769084	0.677198746892456	0.724308047202099	1.55301472002938	-2.71769072800538	3.72744814323281	0.149676678609127	4.25491644490917	0.392994368358667	-3.21036533206754	7.07648039645239	0.297540492708512	0.255805674517385	0.7048125005116	0.139314847691009	0.616561980566244
Putative sugar nucleotidyltransferase	Cell Wall and Capsule	Capsular and extracellular polysacchrides	O-Methyl_Phosphoramidate_Capsule_Modification_in_Campylobacter	-6.00631526183443	-6.13494909523775	-5.88516953048084	-0.275336651276769	4.98216393474511	-10.7231842297784	10.1405068965883	0.783292436850901	14.484573552645	-0.0531978089780421	-4.1507721031646	3.60081401781106	0.47060000009834	0.683787000263068	0.899136493465927	0.769168481673126	0.927464345681226
Putative sugar transporter	Clustering-based subsystems	Carbohydrates	Cluster_Ytf_and_putative_sugar_transporter	8.15092225688376	8.28047241501606	8.01477720348657	-0.298184899046393	0.880922193564564	-1.58421698751584	1.3328736317556	0.0552483880093877	2.21937950719438	-0.310330276968674	-6.22127741019286	3.12268472496173	0.333000000626564	0.381561434745199	0.777696895361802	0.225462415293685	0.691206812595372
Putative sulfate permease	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic_Sulfur_Assimilation	-1.52452070409725	-1.61585748101714	-1.00518529896259	0.524814660169215	2.60262864919778	-4.03778356180535	6.12957672384099	0.317553143438775	7.01293697036482	0.171559616997	-2.9117627750295	4.89175209006835	0.432200000230233	0.402740928886886	0.788271483048754	0.631811773365953	0.881278586337579
Putative symporter in putrescine utilization cluster	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways	-0.836629227813145	0.164060832894558	-1.63409915575097	-1.7921030275473	1.9065487379692	-12.3356055996069	1.70212514831218	0.213887677515657	12.5225635344533	-0.788798268462827	-13.2596222094893	1.28152372106083	0.177364528936553	0.0483148992187323	0.564427440450787	0.0143908073350798	0.44270585641242
Putative tail or base plate protein gp18 [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages	-7.86073009379303	-7.87251526540655	-7.84210071591841	0.165568982380401	3.21393596343086	-5.58613314875436	7.46508326880619	0.523507525743054	9.31690531284385	0.0461957659629255	-3.29249858214893	4.59140838956877	0.47550489910201	0.550771196851128	0.838787163453376	0.572683052241876	0.840487416956858
Putative tail or base plate protein gp19 [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages	-7.82237639801752	-7.85551930327139	-7.77439863014029	0.23136430163887	3.14208103091348	-5.58770303373036	7.19866500859201	0.536837386124056	8.66695008689632	0.0641097682174694	-3.27071792187002	4.59280568137419	0.467600000108456	0.541760010095507	0.833430399549528	0.560670993093594	0.83494955395157
Putative TEGT family carrier/transport protein	Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	-3.14372970562582	-4.12707127530376	-1.37588077161156	2.53270338420793	5.18838947768272	-10.0064002554603	13.1915945655885	0.63381013411635	15.9774313054217	0.453233136264034	-3.49446570346297	6.95637746069819	0.274745051931472	0.255070444842281	0.69923023335662	0.102903072160038	0.578318487786045
Putative teichuronic acid biosynthesis glycosyl transferase TuaC	Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic_acid_biosynthesis	1.12021602738021	1.83505110751296	0.204642107702108	-1.49010556535362	1.87580891258379	-5.44882293775417	1.70354839549867	0.189334038054631	4.90021199401407	-0.768737763717389	-9.74505050339173	1.48782781691617	0.181400001787951	0.0190908931513016	0.543536368401295	0.0163636471887246	0.450565720456091
Putative teichuronic acid biosynthesis glycosyl transferase TuaH	Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic_acid_biosynthesis	-7.21617367884883	-6.54904649595895	-7.69018922114446	-1.32363940884919	3.9782933964009	-8.32608303399232	5.9944067163461	0.674037401508228	9.31113448972824	-0.316962626836398	-4.70996586037293	2.49087398929831	0.360400000504674	0.335417040252515	0.735655969226562	0.373241659269523	0.741784891927792
Putative terminase, superantigen-encoding pathogenicity islands SaPI	Phages, Prophages, Transposable elements, Plasmids	Pathogenicity islands	Staphylococcal_pathogenicity_islands_SaPI	-9.15738885126416	-9.46750544604802	-8.72763560251246	1.21764646413459	5.4382361773333	-8.94912858241096	12.256371392325	0.859281254558375	14.8610212153333	0.204620245119099	-3.04988410999779	5.27397225468462	0.404400000330758	0.41312752045979	0.770223863907622	0.469534900084436	0.785747693499866
Putative thiol:disulfide oxidoreductase, nitrite reductase complex assembly	Nitrogen Metabolism	NA	Nitrate_and_nitrite_ammonification	-3.47401065230668	-1.40969807959328	-6.85386914831816	-4.89848462575743	3.91086015624307	-15.2290609506146	1.48669262824069	0.595210306869136	13.2183874975255	-1.16299369172975	-10.4845445558921	0.37213398944962	0.0752000050902308	0.00266893202357363	0.515625858536761	0.000703349282296651	0.315781185333691
Putative TolA protein	Membrane Transport	NA	Ton_and_Tol_transport_systems	-1.3395843428122	1.17795068674819	-1.7116635023749	-2.54981221876617	6.29005405654432	-13.219577713487	9.50862720479569	0.680197646986071	13.9145378410629	-0.37476026170375	-6.36162098467883	2.86975063915475	0.386600000398498	0.25830088035896	0.70636684132673	0.427571932711252	0.799501908744713
Putative Ton-B dependent hemine receptor	Membrane Transport	NA	Ton_and_Tol_transport_systems	-3.46343320323427	-3.79892398679056	-2.6835283438201	1.78930663041173	5.01281276058222	-6.40525651682256	13.1742876620003	0.735734018597493	13.1951071513566	0.318810316970052	-2.25361817183764	6.12144088369612	0.346600000564464	0.203635309204312	0.674410354576677	0.269069529541666	0.714798280833348
Putative tonB protein	Protein Metabolism	Secretion	Protein_secretion_by_ABC-type_exporters	-8.75014494450755	-8.67233394477374	-8.83300261010609	0.228204976316787	5.87052486919308	-9.44775594002221	13.7576124539289	0.872449829307943	16.3102932552327	0.0351334013034535	-3.29105924528185	5.56135417042719	0.480000000066773	0.525767808073602	0.826067039501968	0.590024843577475	0.851641104608294
Putative toxin component near putative ESAT-related proteins, repetitive	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Firmicutes	3.40424694109542	3.7761452831147	3.1763632822984	-1.17177049086042	2.36078829149585	-8.82217515839589	1.70241005949894	0.154426550652484	8.3166797900017	-0.416862082530534	-14.6725093319834	1.90570608699951	0.234753050620058	0.0698644094888271	0.581246813427165	0.0478847561107623	0.509654925594826
Putative transcription antitermination protein NusG	RNA Metabolism	Transcription	Transcription_elongation_factors,_archaeal	-8.80624704729838	-8.72864724644684	-8.86825403243189	-0.133067151163509	6.12323664282182	-11.7396884620845	11.2142276121632	1.01871418711471	15.3678457992192	-0.021274608412283	-3.86606632984184	3.64676368504716	0.489400000035349	0.625567395619237	0.874608771285902	0.634135162051571	0.871894485685979
Putative transcriptional regulator of sorbose uptake and utilization genes	Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	1.67865169613875	1.51367582971973	2.2215069574011	0.467491635091797	2.2755490757026	-3.50677404349026	4.28543459702075	0.201868131219158	5.24281050531792	0.227812451276686	-3.26775005602108	7.62321828970629	0.347600000560029	0.288988011228246	0.72522022166343	0.276004914590054	0.725337104277834
Putative transcriptional regulator of unknown carbohydrate utilization cluster, GntR family	Carbohydrates	Polysaccharides	Unknown_carbohydrate_utilization_containing_Fructose-bisphosphate_aldolase	-4.50032455757012	-4.55652929644267	-4.211578662118	0.632404320182728	6.90457187327304	-11.6045437602411	13.8364438081958	0.946059477341315	16.8199401596397	0.102641923491381	-3.13913181084185	4.27246577101192	0.432913417544168	0.650822278100412	0.887615498299676	0.671696605252333	0.894035151025741
putative transcriptional regulator, inferred for PFA pathway	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Polyunsaturated_Fatty_Acids_synthesis	-9.08169473693958	-9.15395504015298	-9.00526665073488	-0.0627904694306949	4.8441465902768	-10.4268192515264	9.20642014732723	0.780626136694709	13.9580692951571	-0.012030374035407	-4.37974323658411	3.89480366696118	0.494101179783705	0.550142948204204	0.83699501238166	0.566461289484509	0.837263337967994
Putative transition state regulator Abh	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Poly-gamma-glutamate_biosynthesis	-6.68799649521915	-5.8207939647474	-7.34956077106211	-1.16525507682589	3.90828647463931	-8.1257011053909	6.18846118948677	0.715666909506847	9.17693384689779	-0.278294606808665	-4.59939544288866	2.5813150894646	0.378924215585523	0.413487332923307	0.776768272643634	0.427939834159648	0.777459192880263
Putative transport protein YdjK, MFS superfamily	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)	4.06689483604635	3.93435827645001	4.06689483604635	-0.133422740231508	2.71093837905738	-5.07566985420459	3.94316236985333	0.286568637102801	5.41568219640781	-0.0383578641597674	-4.5674307542812	4.4246733388151	0.494501099798368	0.967964587479177	0.990109422243347	0.985440429539501	0.996451272470249
Putative tricarboxylic transport TctC	Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	-9.04444175690624	-8.72340422476635	-9.31643950753105	-0.606269910733655	5.46704744851796	-11.6439402145234	9.79364668939652	0.959970365736481	14.8421529177249	-0.105047766696599	-4.24730491336148	3.37231041308362	0.452400000160118	0.552804230863316	0.840167011208525	0.570438351122562	0.838595302080337
Putative tRNA-m1A22 methylase	RNA Metabolism	RNA processing and modification	tRNA_modification_Bacteria	-6.97969476953236	-6.95387327268579	-7.00825267872608	0.151814301915847	4.04978615571301	-6.7882603522713	8.33654657512737	0.67494864645109	10.0810923811294	0.0365339303200615	-3.18411515861936	4.10133671636512	0.485800000047372	0.6529879322724	0.885640473206577	0.686673255537033	0.895054332839541
Putative two component system histidine kinase YedV	Regulation and Cell signaling	NA	Orphan_regulatory_proteins	0.96051304650037	0.900063169365183	1.11231696562384	0.250786950456593	1.25511793288806	-1.5361460144814	3.99181239568474	0.144469696858605	4.26714257497119	0.165859338430351	-3.0207611921424	9.67252487831411	0.382723455722453	0.219852408907065	0.683546751646235	0.409447270995259	0.790421578882482
Putative two-component response regulator and GGDEF family protein YeaJ	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)	2.81776502452966	3.03367613669082	2.81519410102507	0.048767564574006	2.55383007874064	-5.97959751021209	4.4975588585856	0.45433822111289	6.70603595290755	0.0143933122163576	-4.42507547221589	3.23365418812307	0.493701259769042	0.791719294133466	0.944491205226299	0.980806209270606	0.99536041160114
Putative two-component response regulator	Regulation and Cell signaling	NA	Two-component_regulatory_systems_in_Campylobacter	1.40628487597366	2.27169597349313	0.931408702828987	-1.10440614819649	2.12234717368937	-4.36430865582395	2.83979419282875	0.28087385237692	4.15699556918493	-0.480185518514564	-5.61745976005226	2.2462734362811	0.308738253096048	0.137164713381051	0.636241592249846	0.166383900928793	0.641401404256171
Putative two-component sensor histidine kinase	Regulation and Cell signaling	NA	Two-component_regulatory_systems_in_Campylobacter	-4.20875517412787	-4.05461144934539	-4.46725751913057	-0.704393090339957	5.73405284435997	-12.2987089032569	10.4318708464679	0.846682293291884	15.3944809148593	-0.113975082735219	-4.8027353148304	3.39348644900971	0.435000000220392	0.611765815369082	0.869949003451132	0.664125668449198	0.891453184532635
Putative two-component system response regulator YedW	Regulation and Cell signaling	NA	Orphan_regulatory_proteins	-2.76238218869965	-2.76238218869965	-2.89816222250236	0.0673467992984573	6.24838002111705	-12.3759135743568	11.556862784843	0.706472576620549	16.4044548572606	0.00978345102451829	-4.36618830362639	3.71221516636653	0.493400000022004	0.752008378019322	0.926152993331785	0.87969637792548	0.965921169879141
Putative two-domain glycosyltransferase	Cell Wall and Capsule	Gram-Negative cell wall components	LOS_core_oligosaccharide_biosynthesis	1.29470190823375	1.84303778824415	1.1741626689111	-0.546272339799607	2.82549630504624	-5.25496195998066	5.98618750631406	0.33575017754659	7.28488810701692	-0.167283737306628	-4.43641212176497	3.69162697016556	0.43120000023376	0.721154094005877	0.923521130085329	0.597264933209206	0.870771555384696
Putative uncharacterized protein in cluster with two glycosyl transferases	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Exopolysaccharide_Biosynthesis	0.317901851483482	1.34862883838323	-0.461996543751967	-1.68377854167862	2.32345953486578	-9.89074083720635	2.24209390194147	0.184773223206063	9.65022309483983	-0.695727222399287	-14.0284081587935	1.72443957250882	0.16980000195198	0.0421139962201354	0.558514580846849	0.0107074736409102	0.429756814842792
Putative uncharacterized protein TTHA1760	Clustering-based subsystems	Molybdopterin oxidoreductase	CBSS-269799.3.peg.2220	-4.25332412834776	-1.59220852680087	-7.5627612782662	-2.51593906798774	8.46766419363794	-15.8715124706734	11.6962265750691	0.935227676315942	17.7235243316981	-0.355745477437547	-5.54559411523694	2.77525370478997	0.337332534099468	0.24610501308545	0.696785565413781	0.264172930784386	0.704051431906865
Putative uncharacterized protein YmcB	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_Polysaccharides_Biosynthesis_and_Assembly	-8.76648213751683	-8.14714136379289	-9.30640755461183	-1.22645821389767	5.20541028419357	-12.1237594891213	9.10717259639303	0.943627006491737	14.6846964696521	-0.203746384979431	-4.72878452489492	3.05605447874761	0.39780000035552	0.438149249155579	0.782579570742354	0.47746110545801	0.789868748077531
Putative unsaturated glucuronyl hydrolase	Carbohydrates	Monosaccharides	L-rhamnose_utilization	4.93895793529811	5.67960092578546	4.06023308584903	-1.21703334889973	2.49564280956393	-5.10720239780777	3.03658891893532	0.116972052846663	4.99011847373229	-0.50518986620356	-7.54651222251134	2.20943652860995	0.294141172591572	0.112593062112179	0.616253459996622	0.126772759747992	0.605860702823741
putative uricase	Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	-4.30709071482808	-4.19571702465787	-4.7470258720842	-0.341625781866206	3.92256085600352	-10.9532008716357	8.63480149553675	0.54259903113175	13.9059368493179	-0.0726690808969072	-5.65172813201837	4.15227937339347	0.466000000113859	0.594902842317082	0.865266790236893	0.809139654463184	0.942500997791888
Putative xanthosine permease	Nucleosides and Nucleotides	Purines	Xanthosine_utilization_(xap_region)	3.69451073637767	3.77934583942341	3.10910584447003	-0.507204346059675	1.81805396847338	-3.55369065809113	3.26209250517304	0.185585905957652	4.00946682273076	-0.261672907407751	-5.42673502821479	3.08123080226991	0.376400000438815	0.352874712531679	0.762484618606649	0.377214683149668	0.777447911372005
Putative xylulose kinase (EC 2.7.1.17)	Carbohydrates	Monosaccharides	Xylose_utilization	1.94899242708173	1.89353865511573	2.20010456488907	0.434704930339151	1.87172150644631	-3.65327700000268	3.72677641128416	0.193469614709815	4.91903010733272	0.22403767384323	-3.33643957195692	4.75145755466262	0.398720256300713	0.647194337794963	0.89984756099685	0.498676654614735	0.830295503770032
Putative Zn-dependent hydrolase in polyisoprenoid biosynthetic cluster	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	-8.79454015647083	-8.72384586417362	-8.86796887341771	-0.0812991087256663	6.47578740509623	-12.8269475610965	11.8075496038209	0.997308317094989	16.0066824736843	-0.0107659298758528	-4.23163344444352	3.65419287824513	0.495000000016668	0.646020569145455	0.883322110527399	0.63719028340081	0.873416716486228
Putative Zn-dependent oxidoreductase BA2113	Respiration	NA	Quinone_oxidoreductase_family	-6.07404209294435	-5.22726170718464	-7.56668330160132	-2.19947011798601	4.30369429061988	-11.8990323847615	5.92837304931568	0.666059234880651	13.4282017650695	-0.43264983052567	-6.52905426258988	2.53019309010137	0.304139172936467	0.182873654012774	0.654120579503737	0.187916311242937	0.642671841841418
Putative Zn-dependent oxidoreductase PA5234	Respiration	NA	Quinone_oxidoreductase_family	-5.43789421235192	-6.00400257464277	-4.94084370875212	-0.021276228429107	5.92473069097598	-12.0997972153525	11.6574821616598	0.971959128922715	15.5909926546212	-0.00306795836937718	-4.09601311112363	3.71804152029252	0.498500299945009	0.717689357827372	0.913550234971399	0.837782610578276	0.952023635727323
PutR, transcriptional activator of PutA and PutP	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline,_4-hydroxyproline_uptake_and_utilization	5.67278966598398	5.74410888188533	5.66171384127579	-0.163242559732804	1.04498517699288	-1.50172245575471	2.06149551664957	0.0791349358220749	2.6017704603897	-0.146092548965144	-4.59325147813699	5.21403333798551	0.428914217398313	0.97114003917065	0.991088492045521	0.636617473857412	0.885813092666393
Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	-0.694933285787204	-1.74646451102133	0.0866213933711428	1.79031054014938	2.16241652776097	-1.76797335256495	6.94565401816253	0.26609131623135	5.56805637669916	0.814481249016433	-1.23805840057365	9.20160947462334	0.158568288474371	0.0130290443921259	0.535664288242405	0.00990531295330057	0.428398897202122
Putrescine aminotransferase (EC 2.6.1.82)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways	3.02380799217721	3.49167647055868	3.02380799217721	-0.082447650282286	3.0628870559044	-5.01027345517032	4.76117815713993	0.329594458808844	5.96426907541856	-0.0323292116763249	-4.19318121701208	3.91943791687891	0.486502699505113	0.884052608714784	0.969250621502395	0.954717508497694	0.988297370454247
Putrescine carbamoyltransferase (EC 2.1.3.6)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	3.3314686004428	3.5493409490597	2.78276848620118	-0.740377193504754	1.72886654363492	-4.69769542125424	2.15259136362876	0.155958538547381	4.79274263127064	-0.380709520846152	-7.64593492960231	2.09338996190098	0.32480000066574	0.116964738354487	0.61953630236302	0.206627649440343	0.675723051534779
Putrescine importer	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways	2.67892018894901	2.97833334758634	2.41643323887417	-1.06066152881569	1.80480126069752	-4.01559140917252	2.16030177221346	0.192725089441974	4.42667818806161	-0.552100305703556	-7.40287192814849	1.97166858733015	0.258400001050639	0.0852939427166656	0.59868938481787	0.073397811167161	0.545881699695548
Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	8.61774085013388	8.61774085013388	8.57328594801178	-0.0292489302404944	0.849584369171244	-1.20123514026934	1.48987291438348	0.0577273903674925	1.88006270128303	-0.0344533684730143	-4.21580130080799	5.44704424905067	0.484400000052051	0.770352899873299	0.938305685585203	0.937970317608088	0.984080766071283
Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	2.20500506228792	2.1459928042672	2.4977201349936	0.51872099353802	1.391903571617	-1.60677106168272	3.23638625485967	0.129823067287814	3.01497862387693	0.416550527227723	-2.06683968759889	7.32264942562968	0.315000000714478	0.13254716887083	0.632464061492528	0.184462989023361	0.656720059382159
Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	1.73159810329536	1.57449567217324	2.10264442133818	0.200143432765582	2.58657836707444	-4.77120403974336	5.01318794805147	0.272201498032414	5.46971410257774	0.0698183812045516	-3.45088403227705	3.88132665745192	0.465106978721111	0.840975063043892	0.958065780359916	0.863955541362662	0.962832202598323
Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	1.09946131805594	0.742891893893686	1.26329314273252	0.595671778235606	1.20923862013048	-1.58852047881857	2.62331044702569	0.128452472791218	2.4381162667001	0.482821199684529	-2.13689517456588	7.2437791594588	0.318736253444809	0.131788013719356	0.631398955310286	0.201245231548637	0.669960862481521
Putrescine utilization regulator	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways	2.89401636147799	2.93783098070542	2.72124628208249	-0.103506321844168	1.88326332253251	-4.42832050605424	2.88101200767117	0.1427589390706	5.15376999476924	-0.0499324360108888	-6.7274810213613	3.966385527172	0.473600000088246	0.563181797742178	0.867164660977657	0.879672443655416	0.967261883425177
Putrescine/proton symporter, putrescine/ornithine antiporter PotE	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism	1.29099184413517	1.74080521093851	0.928615107498949	0.130728362760088	4.38759022831696	-6.5115110251514	7.35711108718946	0.53550216917392	7.6475133836522	0.0290482665403819	-3.8455726182588	3.87531592448548	0.488702259585754	0.966670792780735	0.990036769027757	0.945121652341467	0.986064959894474
